Burianovo náměstí,M
Martina Ševčíka,M
Táborského nábřeží,M
Rosického náměstí,M
Palachovo náměstí,M
Komenského náměstí,M
Ypsilantiho,M
Chaloupeckého náměstí,M
Palackého třída,M
Bakalovo nábřeží,M
třída Kpt. Jaroše,M
Jana Uhra,M
Ondříčkovo náměstí,M
Antonína Procházky,M
Antala Staška,M
Ernsta Macha,M
Malinovského náměstí,M
Krejčího,M
Jana Babáka,M
Antonína Macka,M
Prokopův kopec,M
Vrchlického sad,M
Mendlovo náměstí,M
Faměrovo náměstí,M
Mojmírovo náměstí,M
Konečného náměstí,M
Generála Kadlece,M
Wainerovo náměstí,M
Přemyslovo náměstí,M
Makovského náměstí,M
Olbrachtovo náměstí,M
Proškovo náměstí,M
bratří Křičků,M
Antonína Slavíka,M
Karáskovo náměstí,M
Jaroslava Foglara,M
Tomkovo náměstí,M
Jakubské náměstí,M
Aloise Havla,M
třída Generála Píky,M
Járy Cimrmana,M
Vlastimila Pecha,M
