Khodlova;M
Kozinova;M
Barešova;M
Bohuslava ze Švamberka; 
Měsíční; 
Luční; 
Matjuchinova;M
Obora Hvězda; 
Radistů; 
Před Skalkami I; 
Zvěřinova;M
Nezamyslova;M
Benáčanova;M
Mikovcova;M
Wuchterlova;M
Horalova;M
Faltysova;M
Einsteinova;M
Kukulova;M
Neustupného;M
Selských baterií; 
bratranců Veverkových; 
Boršov; 
Do polí; 
Červená; 
Fráni Šrámka; 
Bolzanova;M
Tunelářů; 
Horní Stromky; 
Beldova;M
Modrého;M
Řehořova;M
Jarníkova;M
Přecechtělova;M
Pecháčkova;M
Těšíkova;M
Krásného;M
Hurbanova;M
Legerova;M
Heřmanova;M
Brunelova;M
Polákova;M
Květná; 
Tomkova;M
Před skálou; 
Jihovýchodní II; 
Nyklíčkova;M
Grammova;M
Vodičkova;M
Výjezdní; 
Stříbrského;M
Nikoly Tesly; 
Nemocniční; 
Edisonova;M
Englerova;M
Jižní VIII; 
Jihovýchodní IX; 
Musílkova;M
Magdalény Rettigové;F
Předposlední; 
Siwiecova;M
Pohořelec; 
Veselá; 
Velebného;M
Heranova;M
Mikanova;M
Škroupovo náměstí; 
Komárkova;M
Adamova;M
Šumberova;M
Výzkumníků; 
Elišky Přemyslovny; 
Červenkova;M
Markova;M
Otevřená; 
Kolmistrova;M
Kollárova;M
Kamenná; 
Blažíčkova;M
Okrajní; 
Sýkorčí; 
Muzikova;M
Hostivařské náměstí; 
Do Chuchle; 
Kemrova;M
Metodějova;M
Saveljevova;M
Liborova;M
Šolínova;M
Svažitá; 
Suttnerové;F
Cukerní; 
Železná; 
Morseova;M
Křemelná; 
Franty Kocourka; 
Nádvorní; 
Tomáškova;M
Karla Kryla; 
Do luk; 
Cukrova;M
Kakosova;M
Manská zahrada; 
Kristiánova;M
Pajerova;M
Sobolákova;M
Kostlivého;M
Hřbitovní; 
Čapkova;M
Janečkova;M
Braunerova;M
Filipíny Welserové;F
Bachmačské náměstí; 
Sulanského;M
Kaškova;M
Revoluce; 
Šustova;M
Thomayerova;M
Stroupežnického;M
Boháčova;M
Kabeláčova;M
Modrá; 
Thámova;M
Podnádražní; 
Vratislavova;M
Bohúňova;M
Třebízského;M
Špálova;M
Jihozápadní I; 
Podnikatelská III; 
Rašilovova;M
Petráčkova;M
Placina; 
Filipovského;M
Ryšánkova;M
Senovážná; 
Pětidomí; 
Smrčkova;M
Martinelliho; 
Pátkova;M
Duškova;M
Kučerové;F
Frydrychova;M
Drahobejlova;M
Preislerova;M
Vyhlídkova;M
Nechvílova;M
Chocholouškova;M
Václava Kovaříka; 
Pavrovského;M
Mečislavova;M
Rokytná; 
Bílá; 
Kurkova;M
Trampotova;M
Galileova;M
Procházkova;M
Bendova;M
Pejevové;F
Pancířova;M
Jaromírova;M
Štěpánkova;M
Krškova;M
Před tratí; 
Hekova;M
Laurinova;M
Baarova;M
Zdaru; 
Grussova;M
Spinozova;M
Pomezní; 
Vitíkova;M
Blažkova;M
Nepovolená; 
Anderleho; 
Kozí; 
Huberova;M
Česákova;M
plukovníka Mráze; 
Severní VI; 
Jaurisova;M
Severozápadní IV; 
Deštná; 
R.A. Dvorského;M
Trhanovské náměstí; 
Arbesovo náměstí; 
Kohoutových; 
Strnady; 
Cafourkova;M
Průchodní; 
Cílkova;M
Hekrova;M
Václava Špačka; 
Karla Tomáše; 
Poplužní; 
Polní; 
Jana Masaryka; 
Bolívarova;M
Meziluží; 
Ovocný trh; 
Mokrá; 
Gercenova;M
Klapálkova;M
Kodicilova;M
Do vršku; 
Koníčkovo náměstí; 
Soví vršek; 
Šircova;M
Konzumní; 
Pernerova;M
Jižní III; 
Mezi úvozy; 
Ondříčkova;M
Bergerova;M
Janouškova;M
Havránkova;M
Táhlá; 
Konečná; 
Kaňkovského;M
Bezprašná; 
Běhounkova;M
Do Újezda; 
Štíbrova;M
Trojdílná; 
7. května; 
Pešlova;M
Jarní; 
Pouchova;M
Meliorační; 
Demoliční; 
Zavátá; 
Koldínova;M
Haunerova;M
Mýtní; 
Snopkova;M
Mariánské náměstí; 
Travnatá; 
Josefa Houdka; 
Cyprichova;M
Lipová alej; 
Severovýchodní II; 
Jupiterova;M
Weissova;M
Prusíkova;M
Pohnertova;M
Ostrčilovo náměstí; 
Jana Srba; 
Jasná I; 
Platónova;M
Rozárčina; 
Rokycanova;M
Radostná; 
Trávníčkova;M
Skalnatá; 
Kučerova;M
Bydžovského;M
Svátkova;M
Kálikova;M
Jakobiho; 
Před nádražím; 
Náprstkova;M
Chráněná; 
Tilschové;F
Řásnovka; 
Záluské; 
Hlaváčova;M
Ovčí hájek; 
Pilotů; 
Gočárova;M
8. listopadu; 
Darwinova;M
Drahoňovského;M
Talichova;M
Wilsonova;M
Lomená; 
Kalašova;M
Vnislavova;M
Gaussova;M
Podlesek; 
Polívkova;M
Přímá; 
Laudova;M
Filipova;M
Brožíkova;M
Karla Černého;M
Nové mlýny; 
Svatoslavova;M
Federova;M
Preláta; 
Hlušičkova;M
Herbenova;M
náměstí 14. října; 
Bieblova;M
Velkopřevorské náměstí; 
Celniční; 
V. P. Čkalova;M
Do kopečka; 
Zapomenutá; 
Karla Rachůnka; 
Císařský ostrov; 
Horovo náměstí; 
Před mosty; 
Tupolevova;M
Kuní; 
Lannova;M
Kaňkova;M
Nosticova;M
Sumova;M
Oddělená; 
Anastázova;M
Křišťanova;M
Staňkova;M
Mařákova;M
Do údolí; 
Nárožní; 
Ratajova;M
Braunova;M
Heinemannova;M
Jílkova;M
Matúškova;M
Malá Plynární; 
Malátova;M
Konecchlumského;M
České družiny; 
Klímova;M
Alšovo nábřeží; 
Lehotského;M
Palackého;M
Šmilovského;M
Roztylské náměstí; 
Trousilova;M
Sukova;M
Jihovýchodní I; 
Augustinova;M
Do čtvrti; 
Prokopovo náměstí; 
Československého exilu; 
Hvězdova;M
Čs. armády; 
Závadova;M
Drtikolova;M
Holoubkova;M
Škarvadova;M
Do rybníčků; 
Novákova;M
Rašínovo nábřeží; 
Skřivanova;M
náměstí Svobody; 
Houdova;M
Hrdličkova;M
Hájíčkova;M
Krátkého;M
Hadovitá; 
Kryšpínova;M
Loretánské náměstí; 
Trojanova;M
Vosátkova;M
Červená báň; 
Cihlářova;M
Severozápadní I; 
Závist; 
Famfulíkova;M
Viktora Huga; 
Fričova;M
náměstí Mezi zahrádkami; 
Dubeckého;M
Křemílkova;M
Drážní; 
Trachtova;M
Bubenské nábřeží; 
Šafaříkova;M
Lesáků; 
Prokofjevova;M
Mašínova;M
Bělinského;M
Riegrovy sady; 
Newtonova;M
Zlatá ulička u Daliborky; 
Schnirchova;M
Albertov; 
Burešova;M
Vlaštovčí; 
Pertoldova;M
Poberova;M
Košířské náměstí; 
Murgašova;M
Nepelova;M
Matěchova;M
Slavínského;M
Legionářů; 
Mendelova;M
Natanaelka; 
Nušlova;M
Průtažní; 
Hrubého;M
Rezlerova;M
Rubličova;M
Rakousova;M
Spolupráce; 
Ebrova;M
Vobrubova;M
Malé náměstí; 
Michalovicova;M
Peštukova;M
Ouhrabkova;M
Šafářova;M
Mladotova;M
Kubínova;M
Vojtova;M
Slavatova;M
Zemanka; 
Do Blatin; 
Antonína Čermáka; 
Hořejšího; 
Anežky Malé; 
Dělená; 
Mikulova;M
Kovářova;M
Fajmanové;F
Františka Kadlece; 
Hynaisova;M
Palackého náměstí; 
Durychova;M
Tigridova;M
Jihovýchodní VIII; 
náměstí Sv. Petra a Pavla; 
nábřeží Kapitána Jaroše; 
Březovského;M
Mikuleckého;M
Marie Podvalové;F
Píseckého;M
Austova;M
Čeňkova;M
Kubova;M
Proutěná; 
Ludvíkova;M
Eichlerova;M
Studničkova;M
Doubravínova;M
Vejvanovského;M
Brandejsovo náměstí; 
Gallašova;M
Průhonek; 
Ženíškova;M
Hradeckých; 
Hildy Čihákové;F
Hošťálkova;M
Mendíků; 
Milerova;M
Františka Jansy; 
Višňovka; 
Zemské právo; 
Divadelní; 
Blahoslavova;M
Závodní; 
Do panenek; 
Basilejské náměstí; 
Severovýchodní V; 
Aubrechtové;F
Venušina; 
Stříbrná; 
Vondroušova;M
Severní X; 
S. K. Neumanna; 
Ladislava Coňka; 
Divoká Šárka; 
Vydrova;M
Plickova;M
Východní náměstí; 
Kosova;M
Dlouhá; 
Lumírova;M
Barrandova;M
Nechybova;M
Laglerové;F
Zamenhofova;M
Švecova;M
Seydlerova;M
Božetěchova;M
Větrná; 
Votavova;M
Nepilova;M
Kalabisova;M
Poštova;M
Kmochova;M
Krupkovo náměstí; 
Kundratka; 
Královská obora; 
Mansfeldova;M
Majerové;F
Brunclíkova;M
Hoffmannova;M
Barákova;M
Davídkova;M
Kocourkova;M
Vítězné náměstí; 
Radova;M
Schöfflerova;M
Vlasákova;M
Příkrá; 
Jarmily Novotné; 
Hůlkova;M
Pučova;M
Prašná; 
Do Klukovic; 
Gončarenkova;M
Kotevní; 
Zvoníčkova;M
Martinova;M
Zapadlá; 
Bouřilova;M
Skálova;M
Bergmanova;M
Spytihněvova;M
Liškova;M
Klapkova;M
Manželů Kotrbových; 
Machkova;M
Eberlova;M
Lukešova;M
Peckova;M
Rozkošného;M
Zahrádkářů; 
Krouzova;M
Astlova;M
Odbočná; 
Vilímkova;M
Skořepka; 
Útulná; 
Lindleyova;M
Zlochova;M
28. pluku; 
Tichého;M
Jindrova;M
Lysolajské údolí; 
Máslova;M
Milana Kadlece; 
Císařská louka; 
Jiřiny Štěpničkové;F
Ježkova;M
Rozšířená; 
Křesadlova;M
Koněvova;M
Veleslavínova;M
Paškova;M
Novákových; 
Sitteho; 
Goetheho; 
Vápeníkova;M
Votrubova;M
Mozartova;M
Travná; 
Zastavěná; 
Pěnkaví; 
náměstí Republiky; 
Dr. Marodyho; 
Návětrná; 
Thurnova;M
Vavákova;M
Axmanova;M
Vedlejší; 
Výrobní; 
Sanderova;M
Daimlerova;M
Gagarinova;M
náměstí Interbrigády; 
Prokopových; 
Marie Cibulkové;F
Psohlavců; 
Souběžná IV; 
Kocourova;M
Omladinářů; 
Tychonova;M
Rybalkova;M
Klečkova;M
Kubánské náměstí; 
Šporkova;M
Seidlova;M
Brunnerova;M
Rolní; 
Slezanů; 
Melantrichova;M
Podjavorinské; 
Krupná; 
Odboje; 
Kolejní; 
Zdařilá; 
Škrétova;M
Raichlova;M
Pospíšilova;M
náměstí Winstona Churchilla; 
Petra Slezáka; 
Horáčkova;M
Vackova;M
Květnového povstání; 
Horymírovo náměstí; 
Ševčíkova;M
Větrovcova;M
Balbínova;M
Polaneckého;M
Zbraslavské náměstí; 
Böhmova;M
Miroslava Hajna; 
Blodkova;M
Mezilesí; 
Exnárova;M
Firkušného;M
Popovova;M
Černockého;M
Častavina; 
Třídomá; 
Láskova;M
Hlučkova;M
Dandova;M
Kramolná; 
Jihovýchodní IV; 
Půdova;M
Žerotínova;M
Nová cesta; 
Služeb; 
Generála Šišky; 
Vikova;M
Theinova;M
Vindyšova;M
Maškova;M
Slavičí; 
Keltů; 
Křižíkova;M
Hlavova;M
Březinova;M
Haškova;M
Španielova;M
Hilmarova;M
Žábova;M
Kopanina; 
Týn; 
Hudečkova;M
Patočkova;M
Peškova;M
Vostrého;M
Okrasná; 
Nové náměstí; 
Jugoslávských partyzánů; 
Kostelní; 
Kubatova;M
Mládeže; 
Jižní IV; 
Benkova;M
Jaroslava Foglara; 
Severozápadní V; 
Kykalova;M
Podkrkonošských tkalců; 
Před sokolovnou; 
Hálův statek; 
Vaníčkova;M
Klidná; 
Ortenovo náměstí; 
Horčičkova;M
Špirkova;M
Voříškova;M
Smikova;M
Vojáčkova;M
Štychova;M
Černínova;M
Špačkova;M
Václava Trojana; 
Zimova;M
Froňkova;M
Světova;M
Voltova;M
Musilova;M
Šťastného;M
Odborů; 
Tréglova;M
Sibiřské náměstí; 
Lodní mlýny; 
Korytná; 
Žižkovo náměstí; 
Tesaříkova;M
Sněžná; 
Kurčatovova;M
Rubeška; 
Maňákova;M
Jižní I; 
Kusého;M
Přívozní; 
Štítného;M
Maštěřovského;M
Koubkova;M
Zengrova;M
Štětkova;M
Vajdova;M
Vlnitá; 
Slunná; 
28. října; 
Českého červeného kříže; 
Slovačíkova;M
Přibíkova;M
Rychtáře Šimona; 
Suchdolské náměstí; 
Václavkova;M
Vyhlídka; 
Pařízkova;M
Kozinovo náměstí; 
Kuttelwascherova;M
Pískovna; 
Malešické náměstí; 
Postranní; 
Dobrovolného;M
Výhledské náměstí; 
Bohuslava Martinů; 
Zahradníčkova;M
Strnadových; 
Oty Pavla; 
Písečná; 
Zákostelní; 
Lebeděvova;M
Zaječí; 
Vršovické náměstí; 
Při hranici; 
Urbanova;M
Anny Čížkové;F
Družstevní; 
Albíny Hochové;F
Schulhoffova;M
Koclířova;M
Vrchlického sady; 
Jírova;M
Adolfa Pecha; 
Víta Nejedlého;M
Buchovcova;M
Zubatého;M
Rozýnova;M
Sámova;M
Suchardova;M
Malostranské náměstí; 
Nejdkova;M
Mezi poli; 
Nedvědovo náměstí; 
Sněmovní; 
Sodomkova;M
Strnadova;M
Homérova;M
Jihovýchodní VI; 
Severovýchodní III; 
Hlavatého;M
Boženy Hofmeisterové;F
Jižní VII; 
Sedmidomky; 
Kolmá; 
Uzavřená; 
Bohrova;M
Ungarova;M
Žitavského;M
Kolátorova;M
Osvobození; 
Slavíčkova;M
Svatoplukova;M
M. J. Lermontova;M
Pitterova;M
Upravená; 
Manželů Dostálových; 
Rakovského;M
krále Václava IV.; 
náměstí Plukovníka Vlčka; 
Radouňova;M
Dolejškova;M
Jihozápadní IV; 
Turnovského;M
Kpt. Nálepky; 
Slatiny; 
Hermíny Týrlové;F
Stupkova;M
5. máje; 
Vrbova;M
Jižní XIII; 
Kováků; 
Moysesova;M
Menšíkova;M
Krejčího; 
Sportovní; 
Zvoncovitá; 
Andersenova;M
Parašutistů; 
Fejfarova;M
Matek; 
Letců; 
Hiršlova;M
Jordana Jovkova;M
Antonína Hodného;M
Přírodní; 
Lipského;M
Podlesní; 
Křejpského;M
Barvitiova;M
Pštrossova;M
Máchova;M
Vinohrady; 
Voleníkova;M
Slaná; 
Do dubin; 
Vrchlického;M
Chlumova;M
Bechyňova;M
Voborského;M
Košařova;M
Kazín; 
Flemingovo náměstí; 
nábřeží Ludvíka Svobody; 
Paťanka; 
Mezi potoky; 
Medkova;M
Vykoukových; 
Jeronýmova;M
Vítovcova;M
Šostakovičovo náměstí; 
Bártlova;M
Gabinova;M
Vysoká cesta; 
Dědinova;M
Ronešova;M
Hulanova;M
Pstružná; 
Slavojova;M
Elsnicovo náměstí; 
Jaroslava Švehly; 
Jeřábkova;M
Průškova;M
Poustka; 
náměstí Junkových; 
Dunovského;M
Eliášova;M
Průjezdná; 
Hrad II. nádvoří; 
Štemberova;M
Pekařova;M
Hodčina; 
nábřeží Edvarda Beneše; 
Xaveriova;M
Součkova;M
Žitná; 
Hlaváčkova;M
Pešova;M
Zábrodí; 
Prvního pluku; 
Kopečná; 
Drimlova;M
Hákova;M
Zvonařova;M
Prokopské údolí; 
Bystřičná; 
Jiřího Mašína; 
Weberova;M
Souvratní; 
Břetislavova;M
Dobnerova;M
Kaplanova;M
Jiskrova;M
Jelení; 
Markyta; 
Staropramenná; 
Wolfova;M
Nobelova;M
Viktorinova;M
Hořovského;M
Žukovského;M
Šárčina; 
Náplavní; 
Zátiší; 
Morávkova;M
Malá Michnovka; 
Ginzova;M
Navigátorů; 
Generála Janouška; 
Šebkova;M
Zívrova;M
Sovova;M
Při trati; 
Bellušova;M
Tůmova;M
Beethovenova;M
Hejplíkova;M
Anny Rybníčkové;F
Hviezdoslavova;M
Rybná; 
Odlehlá; 
Klášterského;M
Palmovka; 
Tulkova;M
Karasova;M
Leitzova;M
Hostivítova;M
Roklova;M
Tělovýchovná; 
Židlického;M
Konstantinova;M
Navarova;M
Herčíkova;M
Samohelova;M
Strahovské nádvoří; 
Trnkovo náměstí; 
Údolí hvězd; 
Flöglova;M
Jižní XI; 
Vlkova;M
náměstí Na Santince; 
Žižkova;M
Mladenovova;M
Lhotákova;M
Věšínova;M
Kolářova;M
Hašlerova;M
Okrouhlíkova;M
Horníčkova;M
Wagnerova;M
Od rozcestí; 
Čestmírova;M
Bobkova;M
Lečkova;M
Bílenecké náměstí; 
Mahlerovy sady; 
Skřivánčí; 
Machovcova;M
Zeyerova alej; 
Jilemnického;M
Přímské náměstí; 
Jana Jindřicha; 
Šternberkova;M
Blachutova;M
Aksamitova;M
Šalounova;M
Milady Horákové;F
Slancova;M
Fingerova;M
Terasovitá; 
Bojasova;M
Dukelských hrdinů; 
Malkovského;M
Čechurova;M
Čílova;M
Kutvirtova;M
Morstadtova;M
Mikova;M
Klírova;M
Pevnostní; 
5. května; 
Levá; 
Opata Konráda; 
Jamborova;M
Ústřední; 
Loudova;M
Střelecký ostrov; 
Dittrichova;M
Machnova;M
Dolákova;M
Zápotoční; 
Řezáčovo náměstí; 
Augustova;M
Střední; 
Aleny Santarové;F
Semanského;M
Heydukova;M
Dobrovského;M
Šítkova;M
Šemberova;M
Černého;M
Lessnerova;M
Janáčkovo nábřeží; 
Pávovské náměstí; 
Klausova;M
Dusíkova;M
Spojenců; 
Ampérova;M
Roithova;M
Horákova;M
Mrštíkova;M
Čumpelíkova;M
Salačova;M
Nového;M
Jaromíra Jindry; 
Bryksova;M
Branické náměstí; 
Hypšmanova;M
Podlipného;M
Galandova;M
Staroměstské náměstí; 
Biskupcova;M
Mahulenina; 
Štěpničná; 
Votočkova;M
Anny Drabíkové;F
Lukášova;M
Zájezdní; 
Sportovců; 
Soukalova;M
Ohnivcova;M
Hroncova;M
Čajkovského;M
náměstí Bratří Synků; 
Smetáčkova;M
Ostrov Štvanice; 
Kudeříkové;F
Průběžná; 
Švábova;M
Vidimova;M
Halasova;M
Nový lesík; 
Lipí; 
Jiřího Jandy; 
Kazimírova;M
Zlatá; 
Masarykovo nábřeží; 
Střelničná; 
Divišova;M
Netluky; 
Winklerova;M
Spodní; 
Rašova;M
Pirnerova;M
Ludmilina; 
Výmolova;M
Žufanova;M
Mariánské hradby; 
Perunova;M
Slámova;M
Wassermannova;M
náměstí Před bateriemi; 
Severovýchodní IV; 
Karoliny Světlé; 
Masná; 
Nevanova;M
Kubíkova;M
Kopalova;M
Krocínova;M
Výstavní; 
Roentgenova;M
Osadní; 
Urbánkova;M
Steinerova;M
Pernického;M
Poupětova;M
Fořtova;M
Ctiborova;M
Kymrova;M
Půtova;M
Bubeníčkova;M
Kischova;M
Kandertova;M
Korunovační; 
Holekova;M
Karla Michala; 
Sousední; 
Malšovské náměstí; 
Petýrkova;M
Krajní; 
Breitcetlova;M
Armádní; 
Údolní; 
Ukončená; 
náměstí I. P. Pavlova;M
Brixiho; 
Obilní; 
Otakarova;M
Pláničkova;M
